route_id,source_id,name_source,city_source,zone_source,facilities_source,destination_id,name_dest,city_dest,zone_dest,facilities_dest,distance_km,avg_speed_kmph,travel_time_hr,ticket_price_inr,train_type,stops,delay_probability,lat_source,lon_source,lat_dest,lon_dest,source,destination,lat_destination,lon_destination
2829,1681,Station_1681,City_40,NER,Standard,1777,Station_1777,City_175,NWR,Premium,530,120,4.42,444.1,Passenger,8,0.23,8.535568997488888,78.24888042863611,13.491312,81.796027,Varanasi,Raipur,36.102275086328476,71.87573144951455
5636,759,Station_759,City_374,SR,Standard,1777,Station_1777,City_175,NWR,Premium,1774,70,25.34,1347.86,Rajdhani,6,0.26,25.147459057780846,89.56537517523884,13.491312,81.796027,Bhopal,Shimla,12.453040216664458,81.73138390378999
1986,1385,Station_1385,City_197,SCR,Standard,1777,Station_1777,City_175,NWR,Premium,1764,80,22.05,1358.86,Express,7,0.04,21.346305072886565,81.63563442236425,13.491312,81.796027,Aurangabad,Indore,19.95247329618062,69.36382980016687
5618,813,Station_813,City_356,NER,Premium,1777,Station_1777,City_175,NWR,Premium,1355,60,22.58,596.87,Passenger,10,0.01,29.52261219418541,68.56681559234379,13.491312,81.796027,Kolkata,Shimla,16.272345875543266,90.73808630619456
4323,1681,Station_1681,City_40,NER,Standard,1839,Station_1839,City_229,SR,Premium,539,60,8.98,559.87,Express,1,0.28,11.943411452095017,71.65330300325786,9.855131,79.577871,Shillong,Kolkata,33.11131626903548,75.27876981789116
7565,1687,Station_1687,City_190,NER,Basic,1839,Station_1839,City_229,SR,Premium,1849,70,26.41,1114.2,Rajdhani,10,0.03,26.92830583018095,91.84757797882213,9.855131,79.577871,Kochi,Jodhpur,27.916211404859283,94.0180095148983
3027,1759,Station_1759,City_64,NR,Standard,1839,Station_1839,City_229,SR,Premium,160,80,2.0,106.31,Superfast,4,0.26,8.108836506979554,75.05668481598872,9.855131,79.577871,Raipur,Surat,13.724483649372598,77.57402267431482
871,1076,Station_1076,City_179,ER,Basic,1839,Station_1839,City_229,SR,Premium,1470,70,21.0,1280.88,Express,6,0.14,29.543470412069247,78.38166452232836,9.855131,79.577871,Lucknow,Kanpur,29.794892263603874,87.68431508757672
8069,48,Station_48,City_414,NR,Premium,1839,Station_1839,City_229,SR,Premium,1888,120,15.73,1706.12,Express,2,0.09,29.139651176800356,86.6850175577199,9.855131,79.577871,Chennai,Kochi,18.795199660318545,92.39850795614507
7478,1054,Station_1054,City_498,NWR,Premium,1839,Station_1839,City_229,SR,Premium,423,60,7.05,506.91,Passenger,2,0.11,15.954474775622565,96.69196526711161,9.855131,79.577871,Varanasi,Dehradun,20.157981630725203,86.65590041784994
9434,1903,Station_1903,City_251,WR,Standard,1839,Station_1839,City_229,SR,Premium,1823,60,30.38,954.48,Superfast,4,0.1,28.281928803387064,87.4034641565286,9.855131,79.577871,Guwahati,Kolkata,11.343065488467026,77.09140858392863
4513,1681,Station_1681,City_40,NER,Standard,1231,Station_1231,City_412,WR,Standard,1363,100,13.63,1449.9,Superfast,6,0.13,25.417704266695264,68.53572698889177,16.214763,75.099927,Indore,Dehradun,36.311790924574865,77.40229220027206
4966,1481,Station_1481,City_143,WR,Standard,1231,Station_1231,City_412,WR,Standard,1960,80,24.5,701.81,Shatabdi,3,0.25,10.688014015395922,79.91581454724474,16.214763,75.099927,Madurai,Surat,32.562347137271395,73.26988629832158
4192,526,Station_526,City_51,SCR,Premium,1231,Station_1231,City_412,WR,Standard,1711,120,14.26,605.45,Superfast,10,0.23,24.228523892496757,80.46631536053908,16.214763,75.099927,Pune,Aurangabad,23.623416964880832,93.53715672230638
6586,535,Station_535,City_230,WR,Basic,1231,Station_1231,City_412,WR,Standard,585,60,9.75,471.64,Shatabdi,3,0.06,31.79712260755419,79.7266702876772,16.214763,75.099927,Ahmedabad,Bhopal,21.813784432348726,95.27860907075271
4731,1681,Station_1681,City_40,NER,Standard,1604,Station_1604,City_263,SR,Premium,418,100,4.18,485.88,Passenger,1,0.11,20.654721793233904,88.19856613077017,17.910601,81.442221,Raipur,Dehradun,8.435433478072635,90.98196289684387
8316,331,Station_331,City_398,NR,Basic,1604,Station_1604,City_263,SR,Premium,1035,80,12.94,511.34,Express,6,0.21,9.934951426768976,93.04241697325435,17.910601,81.442221,Dehradun,Shimla,17.866803051588477,96.79593817800509
5585,1341,Station_1341,City_89,ER,Standard,1604,Station_1604,City_263,SR,Premium,1640,60,27.33,1945.05,Passenger,6,0.24,21.749269753337806,83.46808303418703,17.910601,81.442221,Bhopal,Kanpur,34.762579928398594,85.39413819515494
5057,1502,Station_1502,City_337,NER,Standard,1604,Station_1604,City_263,SR,Premium,558,60,9.3,371.65,Superfast,7,0.07,26.684511683842306,79.73860001746371,17.910601,81.442221,Kolkata,Hyderabad,15.199657837367061,91.89301182878773
6885,861,Station_861,City_337,NER,Standard,1604,Station_1604,City_263,SR,Premium,637,80,7.96,705.97,Rajdhani,9,0.09,16.242339646822774,69.8891544543147,17.910601,81.442221,Chandigarh,Chennai,23.230210295440585,89.82616469371284
7437,1681,Station_1681,City_40,NER,Standard,648,Station_648,City_234,ER,Standard,492,70,7.03,553.81,Passenger,0,0.2,35.70392659327398,69.25759626401411,22.812675,69.607734,Chandigarh,Mumbai,24.959504807361206,72.38115114495858
3507,1775,Station_1775,City_420,NER,Standard,648,Station_648,City_234,ER,Standard,525,50,10.5,336.47,Superfast,2,0.13,22.40907176644869,91.42898899738589,22.812675,69.607734,Bhopal,Aurangabad,16.892801473841395,96.71927859203072
4,889,Station_889,City_279,SR,Basic,777,Station_777,City_332,WR,Standard,103,100,1.03,53.84,Rajdhani,1,0.16,13.068179153208924,91.32169654137974,25.219404,76.197629,Raipur,Bhopal,33.72467736545376,93.26364435401955
4203,57,Station_57,City_127,WR,Standard,777,Station_777,City_332,WR,Standard,73,80,0.91,28.63,Shatabdi,10,0.17,22.409083155058575,86.3669849969996,25.219404,76.197629,Jaipur,Surat,8.745343497790538,94.2603836816175
5014,832,Station_832,City_313,NR,Premium,777,Station_777,City_332,WR,Standard,78,100,0.78,70.51,Shatabdi,10,0.25,9.219744217359366,87.47013856442284,25.219404,76.197629,Delhi,Jodhpur,14.17417104996295,82.39405467202758
6267,482,Station_482,City_344,NER,Standard,777,Station_777,City_332,WR,Standard,649,50,12.98,480.97,Shatabdi,5,0.29,12.931557238544503,83.50581670494664,25.219404,76.197629,Visakhapatnam,Pune,34.58490941387228,91.81808308974824
5996,397,Station_397,City_452,NCR,Premium,777,Station_777,City_332,WR,Standard,155,70,2.21,122.6,Express,9,0.16,13.736392895406478,80.15626666546332,25.219404,76.197629,Coimbatore,Kanpur,16.144381548852387,71.28332183148908
4893,1195,Station_1195,City_356,NER,Premium,777,Station_777,City_332,WR,Standard,1859,70,26.56,1046.35,Passenger,9,0.26,16.634111478189652,89.81144369240278,25.219404,76.197629,Pune,Kochi,13.6790548757445,92.17281462085704
2847,889,Station_889,City_279,SR,Basic,641,Station_641,City_126,NWR,Premium,681,50,13.62,262.0,Passenger,1,0.19,32.27199971730362,87.90481830543276,10.500171,80.600024,Ranchi,Chandigarh,9.648508305550319,87.6790711216182
4339,1271,Station_1271,City_248,NWR,Premium,641,Station_641,City_126,NWR,Premium,1803,120,15.03,1743.65,Superfast,0,0.06,34.832006767708705,79.3490158969758,10.500171,80.600024,Aurangabad,Lucknow,20.532575027423302,68.03302251334516
4381,954,Station_954,City_230,NWR,Basic,641,Station_641,City_126,NWR,Premium,1063,60,17.72,618.9,Express,8,0.11,19.6594770300223,88.03295771658941,10.500171,80.600024,Ranchi,Varanasi,21.77067049110727,73.47713495855027
9266,1743,Station_1743,City_100,ER,Basic,641,Station_641,City_126,NWR,Premium,1265,100,12.65,1472.49,Express,8,0.14,23.931666240698753,95.21560372727012,10.500171,80.600024,Madurai,Surat,8.3526866318814,90.77955458872026
4517,889,Station_889,City_279,SR,Basic,1520,Station_1520,City_105,NCR,Premium,102,60,1.7,79.32,Passenger,10,0.12,31.24883197854662,93.12655996301527,32.533043,75.741108,Kanpur,Mumbai,10.897111098430788,77.60990897949345
331,1600,Station_1600,City_309,SCR,Premium,1520,Station_1520,City_105,NCR,Premium,1090,100,10.9,1026.3,Superfast,6,0.25,11.896035998167706,95.72903511895467,32.533043,75.741108,Madurai,Dehradun,14.099260504158211,70.14947051560887
6224,481,Station_481,City_348,SCR,Premium,1520,Station_1520,City_105,NCR,Premium,1130,120,9.42,842.67,Express,4,0.01,20.76302411530647,79.68770293495595,32.533043,75.741108,Indore,Nagpur,13.49771245738966,70.00239361246194
6931,745,Station_745,City_414,WR,Premium,1520,Station_1520,City_105,NCR,Premium,172,80,2.15,182.0,Passenger,7,0.23,17.076617315548447,96.10637527590083,32.533043,75.741108,Mumbai,Trivandrum,30.212784147644737,68.65416347016246
828,867,Station_867,City_68,ER,Premium,1520,Station_1520,City_105,NCR,Premium,1844,70,26.34,679.49,Shatabdi,10,0.01,31.807710598383117,86.41266425353099,32.533043,75.741108,Indore,Trivandrum,11.300151624152345,88.03291897407844
2123,987,Station_987,City_116,NER,Premium,1520,Station_1520,City_105,NCR,Premium,1982,70,28.31,905.66,Shatabdi,4,0.07,23.46360366144134,68.82093701538679,32.533043,75.741108,Shillong,Visakhapatnam,33.85673130184478,93.65706091894114
3928,537,Station_537,City_7,WR,Premium,1520,Station_1520,City_105,NCR,Premium,1077,80,13.46,698.88,Rajdhani,0,0.25,15.769094595395597,77.27924040562993,32.533043,75.741108,Trivandrum,Bhopal,13.856685141477234,93.52410880666596
8455,720,Station_720,City_225,NER,Standard,1520,Station_1520,City_105,NCR,Premium,588,80,7.35,568.26,Superfast,2,0.2,24.421443281363764,75.05758818019946,32.533043,75.741108,Pune,Guwahati,16.59799958790909,72.32859315562754
9104,889,Station_889,City_279,SR,Basic,1314,Station_1314,City_367,WR,Premium,1511,50,30.22,1361.92,Superfast,5,0.2,29.3758872948545,94.72919100958458,15.510891,69.010966,Kanpur,Kochi,26.452894454040663,76.28532470184088
5434,551,Station_551,City_394,NWR,Premium,1314,Station_1314,City_367,WR,Premium,1185,50,23.7,952.27,Rajdhani,3,0.15,11.731013251868493,82.05787485817582,15.510891,69.010966,Shimla,Guwahati,12.375278358827764,73.45681458510445
4211,1475,Station_1475,City_74,WR,Premium,1314,Station_1314,City_367,WR,Premium,1329,70,18.99,470.5,Express,4,0.26,18.133833243484766,90.09480711673886,15.510891,69.010966,Lucknow,Kanpur,34.827603679475985,85.23952688708542
512,1025,Station_1025,City_328,NER,Basic,1314,Station_1314,City_367,WR,Premium,277,100,2.77,291.98,Superfast,3,0.14,34.73365297230296,94.99104754788,15.510891,69.010966,Ranchi,Pune,8.9365044593547,73.0852194414517
6429,306,Station_306,City_496,ER,Premium,1314,Station_1314,City_367,WR,Premium,1227,80,15.34,804.43,Rajdhani,7,0.02,14.90591270786984,91.13715139048449,15.510891,69.010966,Kanpur,Nagpur,11.648621678264513,86.64450154046465
8290,321,Station_321,City_329,WR,Premium,1314,Station_1314,City_367,WR,Premium,584,60,9.73,479.62,Passenger,1,0.1,8.553504857512984,92.23665698273007,15.510891,69.010966,Jammu,Jaipur,19.530927811002243,80.96324982837083
3016,979,Station_979,City_315,NR,Basic,1314,Station_1314,City_367,WR,Premium,1098,70,15.69,614.57,Shatabdi,0,0.13,17.4038565280108,84.23969868380311,15.510891,69.010966,Indore,Mumbai,31.642345350979088,80.22915301780922
3454,1974,Station_1974,City_487,ER,Basic,1314,Station_1314,City_367,WR,Premium,872,80,10.9,501.45,Shatabdi,9,0.25,35.72173003353656,75.15302531661067,15.510891,69.010966,Kochi,Madurai,12.090006266129798,92.31933198654119
9930,889,Station_889,City_279,SR,Basic,828,Station_828,City_59,NCR,Standard,1564,100,15.64,1876.56,Shatabdi,3,0.09,30.864579931861925,74.68649141037255,19.622548,95.906988,Jaipur,Jodhpur,34.69390540970438,86.03624241824775
7133,1456,Station_1456,City_22,NR,Standard,828,Station_828,City_59,NCR,Standard,196,70,2.8,196.16,Express,9,0.27,14.438542651424452,68.92442943037379,19.622548,95.906988,Guwahati,Kanpur,15.075291063604507,70.30947042430759
3292,1284,Station_1284,City_90,NWR,Standard,828,Station_828,City_59,NCR,Standard,762,60,12.7,721.92,Express,9,0.14,32.33914703292201,88.91704758192651,19.622548,95.906988,Surat,Dehradun,31.434225291153986,83.80952538958992
6989,479,Station_479,City_449,SR,Standard,828,Station_828,City_59,NCR,Standard,496,120,4.13,298.41,Express,10,0.11,23.12868075733814,76.92915310937241,19.622548,95.906988,Shillong,Delhi,33.07845523080604,76.37370476017736
8592,440,Station_440,City_233,NWR,Basic,828,Station_828,City_59,NCR,Standard,1016,120,8.47,1085.14,Express,0,0.18,35.000882236514684,70.44836455703329,19.622548,95.906988,Ahmedabad,Nagpur,16.411732749828037,92.68349490140037
8906,388,Station_388,City_442,SCR,Standard,828,Station_828,City_59,NCR,Standard,1850,60,30.83,1021.99,Passenger,3,0.02,27.407685495859145,82.50859144022482,19.622548,95.906988,Chandigarh,Coimbatore,33.613916704313894,76.99359421423873
5,1401,Station_1401,City_304,NWR,Standard,1124,Station_1124,City_177,NCR,Basic,883,50,17.66,526.64,Express,5,0.27,18.763651598006106,85.69304003192698,25.222437,68.701998,Ahmedabad,Ranchi,14.498930698207023,81.16574728095891
2346,1560,Station_1560,City_368,NWR,Premium,1124,Station_1124,City_177,NCR,Basic,142,60,2.37,126.67,Shatabdi,0,0.05,23.780083984910085,92.08024193709768,25.222437,68.701998,Pune,Madurai,18.468355800245785,94.97479757886661
1289,1401,Station_1401,City_304,NWR,Standard,432,Station_432,City_395,ER,Standard,1469,120,12.24,1395.32,Rajdhani,10,0.15,18.48696805749215,83.10510927241154,11.986544,95.971044,Shimla,Mumbai,36.009565443444956,91.55394871128989
8039,982,Station_982,City_87,NR,Basic,432,Station_432,City_395,ER,Standard,1769,50,35.38,1947.2,Shatabdi,8,0.16,36.7082816694839,89.5843819610921,11.986544,95.971044,Bhopal,Raipur,29.589017164679,91.2450627134117
267,1031,Station_1031,City_359,NER,Basic,432,Station_432,City_395,ER,Standard,764,120,6.37,590.23,Passenger,1,0.05,14.73005184863489,74.34601531947395,11.986544,95.971044,Patna,Nagpur,18.80718528868308,90.1720169897762
444,1165,Station_1165,City_208,NER,Premium,432,Station_432,City_395,ER,Standard,1488,80,18.6,911.0,Rajdhani,3,0.1,18.5475018223477,74.76010244904268,11.986544,95.971044,Guwahati,Aurangabad,28.378132292594564,83.56917299800918
3404,1421,Station_1421,City_185,NER,Standard,432,Station_432,City_395,ER,Standard,166,80,2.08,147.23,Express,10,0.25,14.812062856256297,89.99559477665127,11.986544,95.971044,Jammu,Raipur,23.05771242259088,82.45412491648827
1692,759,Station_759,City_374,SR,Standard,432,Station_432,City_395,ER,Standard,164,50,3.28,188.17,Superfast,3,0.22,11.459788011358105,84.35225769131112,11.986544,95.971044,Raipur,Bengaluru,32.08689365211828,78.40931527287196
4739,527,Station_527,City_394,SCR,Basic,432,Station_432,City_395,ER,Standard,1270,100,12.7,1057.51,Superfast,8,0.23,21.964402413167562,75.05378629676937,11.986544,95.971044,Amritsar,Aurangabad,30.632663613665656,84.09873262176917
3028,709,Station_709,City_155,NER,Premium,432,Station_432,City_395,ER,Standard,787,100,7.87,564.62,Express,0,0.2,20.908568862008735,78.36145442018086,11.986544,95.971044,Jammu,Mysuru,20.042703710434786,74.99639655736625
3191,1401,Station_1401,City_304,NWR,Standard,1177,Station_1177,City_376,NWR,Premium,869,100,8.69,275.74,Rajdhani,3,0.22,10.988615330977797,83.96645693020992,11.582782,71.310783,Ahmedabad,Kolkata,28.39764631718372,94.43651336278649
6998,311,Station_311,City_116,NCR,Basic,1177,Station_1177,City_376,NWR,Premium,1337,80,16.71,526.67,Shatabdi,5,0.12,15.508237116581,85.29210583506378,11.582782,71.310783,Indore,Pune,8.698918993246997,89.88905724780162
470,264,Station_264,City_391,NER,Premium,1177,Station_1177,City_376,NWR,Premium,1088,80,13.6,998.42,Express,7,0.2,34.92427812571704,94.49422664031827,11.582782,71.310783,Ahmedabad,Nagpur,30.280960812457245,71.45819641655909
1043,231,Station_231,City_156,SR,Premium,1177,Station_1177,City_376,NWR,Premium,55,120,0.46,26.91,Express,0,0.12,13.061975692049066,76.13047111131861,11.582782,71.310783,Chennai,Pune,8.521814348981016,81.25845579438426
3185,33,Station_33,City_375,ER,Basic,1177,Station_1177,City_376,NWR,Premium,127,120,1.06,149.13,Express,6,0.09,14.458709634217115,76.01430765880365,11.582782,71.310783,Patna,Lucknow,33.91434540405686,88.51148263710746
3395,1401,Station_1401,City_304,NWR,Standard,1845,Station_1845,City_94,NR,Basic,1365,120,11.38,719.88,Rajdhani,4,0.03,30.665136133985385,84.82652628196779,28.257139,70.770491,Chennai,Jaipur,13.517534332176812,74.29314495198848
5894,1284,Station_1284,City_90,NWR,Standard,1845,Station_1845,City_94,NR,Basic,840,50,16.8,421.76,Superfast,10,0.2,21.178991102370524,87.07698327278757,28.257139,70.770491,Kanpur,Madurai,35.66460770385423,69.75476742597746
8051,445,Station_445,City_168,ER,Basic,1845,Station_1845,City_94,NR,Basic,1851,50,37.02,1665.41,Rajdhani,8,0.23,23.25667277196036,82.31755157700967,28.257139,70.770491,Jammu,Varanasi,17.61993324886646,76.71292756809271
3476,1385,Station_1385,City_197,SCR,Standard,1845,Station_1845,City_94,NR,Basic,821,50,16.42,865.12,Rajdhani,5,0.15,20.1190713878871,78.6757120836154,28.257139,70.770491,Surat,Bhopal,31.311208336840153,68.67439057115082
1799,984,Station_984,City_203,NR,Premium,1845,Station_1845,City_94,NR,Basic,846,70,12.09,665.86,Rajdhani,5,0.18,35.40002311965338,93.10825809633796,28.257139,70.770491,Trivandrum,Indore,32.27396071223253,89.73967052082887
7275,1960,Station_1960,City_164,WR,Standard,1845,Station_1845,City_94,NR,Basic,816,70,11.66,358.03,Passenger,5,0.22,27.172525158051627,83.24004116953651,28.257139,70.770491,Varanasi,Chandigarh,30.23468624574949,75.29221694235525
5232,1401,Station_1401,City_304,NWR,Standard,563,Station_563,City_13,WR,Basic,1035,80,12.94,1108.57,Shatabdi,3,0.25,20.241186327355276,81.35495027715012,22.000361,76.567534,Kolkata,Chennai,12.64368398371906,83.82383901416267
487,895,Station_895,City_412,NCR,Premium,563,Station_563,City_13,WR,Basic,1579,120,13.16,1579.75,Rajdhani,8,0.2,30.96103355452958,70.46428920120046,22.000361,76.567534,Raipur,Indore,20.612257650150543,84.41710267406725
7165,1025,Station_1025,City_328,NER,Basic,563,Station_563,City_13,WR,Basic,1700,80,21.25,672.78,Superfast,2,0.21,32.81434075672264,73.42721424224156,22.000361,76.567534,Mumbai,Ahmedabad,34.27124504728812,80.83190306689058
7158,1401,Station_1401,City_304,NWR,Standard,1970,Station_1970,City_156,ER,Standard,886,60,14.77,483.5,Express,8,0.22,13.338650505583882,89.12547515568485,21.268443,72.74714,Nagpur,Kochi,23.646094179252955,89.30849748995345
533,1134,Station_1134,City_31,NCR,Basic,1970,Station_1970,City_156,ER,Standard,1145,120,9.54,897.63,Express,0,0.13,19.632963272469574,78.03465991732641,21.268443,72.74714,Ahmedabad,Dehradun,15.920883732095696,95.21808077568716
4839,378,Station_378,City_486,WR,Standard,1970,Station_1970,City_156,ER,Standard,266,60,4.43,319.12,Express,6,0.21,23.42691190559433,88.34825275452494,21.268443,72.74714,Hyderabad,Indore,34.64776984422587,75.6237680950064
6358,353,Station_353,City_309,NWR,Standard,1970,Station_1970,City_156,ER,Standard,769,100,7.69,352.1,Superfast,9,0.19,20.40886552297512,69.68422898038514,21.268443,72.74714,Visakhapatnam,Indore,18.229956675572453,84.72801191051144
3130,239,Station_239,City_403,SR,Basic,1970,Station_1970,City_156,ER,Standard,1235,120,10.29,1207.95,Passenger,0,0.08,9.443668582917287,83.41880023373152,21.268443,72.74714,Amritsar,Guwahati,8.083920716215303,93.16584984711358
8982,216,Station_216,City_311,SR,Premium,1970,Station_1970,City_156,ER,Standard,221,80,2.76,260.91,Shatabdi,5,0.25,26.10515659150733,79.31001390646932,21.268443,72.74714,Delhi,Aurangabad,36.820517080472484,70.58801588006762
6,1594,Station_1594,City_442,SCR,Basic,560,Station_560,City_495,WR,Standard,349,60,5.82,190.65,Express,6,0.29,35.18386434614884,72.72984413187741,31.090701,71.072392,Delhi,Bengaluru,27.74740734884944,74.54945512661865
